commodity_name,report_date,origin,avg_price,min_price,max_price,num_listings
Avocados,2025-09-16,California,37.67857142857143,27.0,51.5,14
Avocados,2025-09-16,Mexico,35.42857142857143,24.0,54.5,14
Avocados,2025-09-17,California,37.67857142857143,27.0,51.5,14
Avocados,2025-09-17,Mexico,35.42857142857143,24.0,54.5,14
Avocados,2025-09-18,California,35.75,23.0,51.5,14
Avocados,2025-09-18,Mexico,34.035714285714285,23.0,54.5,14
Avocados,2025-09-19,California,35.75,23.0,51.5,14
Avocados,2025-09-19,Mexico,34.035714285714285,23.0,54.5,14
Avocados,2025-09-22,California,35.75,23.0,51.5,14
Avocados,2025-09-22,Mexico,34.035714285714285,23.0,54.5,14
Avocados,2025-09-23,California,35.75,23.0,51.5,14
Avocados,2025-09-23,Mexico,34.035714285714285,23.0,54.5,14
Avocados,2025-09-24,California,35.75,23.0,51.5,14
Avocados,2025-09-24,Mexico,34.035714285714285,23.0,54.5,14
Avocados,2025-09-25,California,34.892857142857146,22.0,51.5,14
Avocados,2025-09-25,Mexico,33.32142857142857,22.0,54.5,14
Avocados,2025-09-26,California,34.892857142857146,22.0,51.5,14
Avocados,2025-09-26,Mexico,33.32142857142857,22.0,54.5,14
Avocados,2025-09-29,California,34.892857142857146,22.0,51.5,14
Avocados,2025-09-29,Mexico,33.32142857142857,22.0,54.5,14
Avocados,2025-09-30,California,34.892857142857146,22.0,51.5,14
Avocados,2025-09-30,Mexico,33.32142857142857,22.0,54.5,14
Avocados,2025-10-01,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-01,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-02,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-02,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-03,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-03,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-06,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-06,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-07,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-07,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-08,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-08,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-09,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-09,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-10,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-10,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-14,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-14,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-15,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-15,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-16,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-16,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-17,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-17,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-20,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-20,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-21,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-21,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-22,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-22,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-23,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-23,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-24,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-24,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-27,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-27,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-28,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-28,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-29,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-29,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-30,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-30,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-10-31,California,34.464285714285715,22.0,50.5,14
Avocados,2025-10-31,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-11-03,California,34.464285714285715,22.0,50.5,14
Avocados,2025-11-03,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-11-04,California,34.464285714285715,22.0,50.5,14
Avocados,2025-11-04,Mexico,32.892857142857146,22.0,51.5,14
Avocados,2025-11-05,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-05,Mexico,32.964285714285715,22.0,52.0,14
Avocados,2025-11-06,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-06,Mexico,32.964285714285715,22.0,52.0,14
Avocados,2025-11-07,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-07,Mexico,32.964285714285715,22.0,52.0,14
Avocados,2025-11-10,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-10,Mexico,32.964285714285715,22.0,52.0,14
Avocados,2025-11-12,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-12,Mexico,32.964285714285715,22.0,52.0,14
Avocados,2025-11-13,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-13,Mexico,32.964285714285715,22.0,52.0,14
Avocados,2025-11-14,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-14,Mexico,32.0,22.0,52.0,14
Avocados,2025-11-17,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-17,Mexico,32.0,22.0,52.0,14
Avocados,2025-11-18,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-18,Mexico,32.0,22.0,52.0,14
Avocados,2025-11-19,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-19,Mexico,32.0,22.0,52.0,14
Avocados,2025-11-20,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-20,Mexico,32.0,22.0,52.0,14
Avocados,2025-11-21,California,33.541666666666664,22.0,50.5,12
Avocados,2025-11-21,Mexico,32.0,22.0,52.0,14
Avocados,2025-11-24,Mexico,27.75,26.5,29.0,2
Avocados,2025-11-25,Mexico,27.75,26.5,29.0,2
Avocados,2025-11-26,Mexico,26.666666666666668,24.5,29.0,3
Avocados,2025-11-28,Mexico,26.666666666666668,24.5,29.0,3
Avocados,2025-12-01,Mexico,26.666666666666668,24.5,29.0,3
Avocados,2025-12-02,Mexico,26.666666666666668,24.5,29.0,3
Avocados,2025-12-03,Mexico,26.666666666666668,24.5,29.0,3
Avocados,2025-12-04,Mexico,29.25,22.5,36.5,6
Avocados,2025-12-05,Mexico,29.25,22.5,36.5,6
Avocados,2025-12-08,Mexico,29.25,22.5,36.5,6
Avocados,2025-12-09,Mexico,29.25,22.5,36.5,6
Avocados,2025-12-10,Mexico,29.25,22.5,36.5,6
Avocados,2025-12-11,Mexico,26.916666666666668,21.0,33.0,6
Avocados,2025-12-12,Mexico,26.916666666666668,21.0,33.0,6
Avocados,2025-12-15,Mexico,26.916666666666668,21.0,33.0,6
Avocados,2025-12-16,Mexico,26.916666666666668,21.0,33.0,6
Avocados,2025-12-17,Mexico,29.0,21.0,33.0,7
Avocados,2025-12-18,Mexico,29.0,21.0,33.0,7
Avocados,2025-12-19,Mexico,29.0,21.0,33.0,7
Avocados,2025-12-22,Mexico,29.0,21.0,33.0,7
Avocados,2025-12-23,Mexico,29.0,21.0,33.0,7
Avocados,2025-12-29,Mexico,29.0,21.0,33.0,7
Avocados,2025-12-30,Mexico,29.0,21.0,33.0,7
Avocados,2025-12-31,Mexico,28.583333333333332,21.0,33.0,6
Bananas,2023-01-03,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-03,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-03,Ecuador,15.578125,13.5,19.5,8
Bananas,2023-01-03,Guatemala,17.0,16.5,18.5,4
Bananas,2023-01-03,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-04,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-04,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-04,Ecuador,15.578125,13.5,19.5,8
Bananas,2023-01-04,Guatemala,17.0,16.5,18.5,4
Bananas,2023-01-04,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-05,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-05,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-05,Ecuador,15.578125,13.5,19.5,8
Bananas,2023-01-05,Guatemala,17.0,16.5,18.5,4
Bananas,2023-01-05,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-06,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-06,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-06,Ecuador,15.578125,13.5,19.5,8
Bananas,2023-01-06,Guatemala,17.0,16.5,18.5,4
Bananas,2023-01-06,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-09,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-09,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-09,Ecuador,15.578125,13.5,19.5,8
Bananas,2023-01-09,Guatemala,17.0,16.5,18.5,4
Bananas,2023-01-09,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-10,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-10,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-10,Ecuador,15.578125,13.5,19.5,8
Bananas,2023-01-10,Guatemala,17.0,16.5,18.5,4
Bananas,2023-01-10,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-11,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-11,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-11,Ecuador,15.578125,13.5,19.5,8
Bananas,2023-01-11,Guatemala,17.0,16.5,18.5,4
Bananas,2023-01-11,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-12,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-12,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-12,Ecuador,15.703125,13.5,20.5,8
Bananas,2023-01-12,Guatemala,17.5,16.5,20.5,4
Bananas,2023-01-12,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-13,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-13,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-13,Ecuador,15.703125,13.5,20.5,8
Bananas,2023-01-13,Guatemala,17.5,16.5,20.5,4
Bananas,2023-01-13,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-17,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-17,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-17,Ecuador,15.703125,13.5,20.5,8
Bananas,2023-01-17,Guatemala,17.5,16.5,20.5,4
Bananas,2023-01-17,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-18,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-18,Costa Rica,21.75,19.5,22.5,4
Bananas,2023-01-18,Ecuador,15.703125,13.5,20.5,8
Bananas,2023-01-18,Guatemala,17.5,16.5,20.5,4
Bananas,2023-01-18,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-19,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-19,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-19,Ecuador,16.078125,13.5,23.5,8
Bananas,2023-01-19,Guatemala,18.0,16.5,22.5,4
Bananas,2023-01-19,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-20,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-20,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-20,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-01-20,Guatemala,18.75,17.5,22.5,4
Bananas,2023-01-20,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-23,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-23,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-23,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-01-23,Guatemala,18.75,17.5,22.5,4
Bananas,2023-01-23,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-24,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-24,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-24,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-01-24,Guatemala,18.75,17.5,22.5,4
Bananas,2023-01-24,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-25,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-25,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-25,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-01-25,Guatemala,18.75,17.5,22.5,4
Bananas,2023-01-25,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-26,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-26,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-26,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-01-26,Guatemala,18.75,17.5,22.5,4
Bananas,2023-01-26,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-27,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-27,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-27,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-01-27,Guatemala,18.75,17.5,22.5,4
Bananas,2023-01-27,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-30,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-30,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-30,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-01-30,Guatemala,18.75,17.5,22.5,4
Bananas,2023-01-30,Mexico,17.0625,13.75,18.5,4
Bananas,2023-01-31,Colombia,22.5,22.5,22.5,3
Bananas,2023-01-31,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-01-31,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-01-31,Guatemala,18.75,17.5,22.5,4
Bananas,2023-01-31,Mexico,17.0625,13.75,18.5,4
Bananas,2023-02-01,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-01,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-02-01,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-02-01,Guatemala,18.75,17.5,22.5,4
Bananas,2023-02-01,Mexico,17.0625,13.75,18.5,4
Bananas,2023-02-02,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-02,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-02-02,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-02-02,Guatemala,18.75,17.5,22.5,4
Bananas,2023-02-02,Mexico,17.0625,13.75,18.5,4
Bananas,2023-02-03,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-03,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-02-03,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-02-03,Guatemala,18.75,17.5,22.5,4
Bananas,2023-02-03,Mexico,17.0625,13.75,18.5,4
Bananas,2023-02-06,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-06,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-02-06,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-02-06,Guatemala,18.75,17.5,22.5,4
Bananas,2023-02-06,Mexico,17.0625,13.75,18.5,4
Bananas,2023-02-07,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-07,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-02-07,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-02-07,Guatemala,18.75,17.5,22.5,4
Bananas,2023-02-07,Mexico,17.0625,13.75,18.5,4
Bananas,2023-02-08,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-08,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-02-08,Ecuador,16.453125,13.5,23.5,8
Bananas,2023-02-08,Guatemala,18.75,17.5,22.5,4
Bananas,2023-02-08,Mexico,17.0625,13.75,18.5,4
Bananas,2023-02-09,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-09,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-09,Ecuador,20.578125,13.5,27.5,8
Bananas,2023-02-09,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-09,Mexico,19.8125,13.75,23.5,4
Bananas,2023-02-10,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-10,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-10,Ecuador,21.3125,13.5,27.5,8
Bananas,2023-02-10,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-10,Mexico,20.375,16.0,23.5,4
Bananas,2023-02-13,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-13,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-13,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-13,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-13,Mexico,20.375,16.0,23.5,4
Bananas,2023-02-14,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-14,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-14,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-14,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-14,Mexico,20.375,16.0,23.5,4
Bananas,2023-02-15,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-15,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-15,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-15,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-15,Mexico,20.375,16.0,23.5,4
Bananas,2023-02-16,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-16,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-16,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-16,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-16,Mexico,21.0,16.0,23.5,5
Bananas,2023-02-17,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-17,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-17,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-17,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-17,Mexico,21.0,16.0,23.5,5
Bananas,2023-02-21,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-21,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-21,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-21,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-21,Mexico,21.0,16.0,23.5,5
Bananas,2023-02-22,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-22,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-22,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-22,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-22,Mexico,21.0,16.0,23.5,5
Bananas,2023-02-23,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-23,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-23,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-23,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-23,Mexico,21.0,16.0,23.5,5
Bananas,2023-02-24,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-24,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-24,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-24,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-24,Mexico,21.0,16.0,23.5,5
Bananas,2023-02-27,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-27,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-27,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-27,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-27,Mexico,21.0,16.0,23.5,5
Bananas,2023-02-28,Colombia,22.5,22.5,22.5,3
Bananas,2023-02-28,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-02-28,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-02-28,Guatemala,27.0,25.5,27.5,4
Bananas,2023-02-28,Mexico,21.0,16.0,23.5,5
Bananas,2023-03-01,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-01,Costa Rica,23.5,22.5,26.5,4
Bananas,2023-03-01,Ecuador,21.4375,14.5,27.5,8
Bananas,2023-03-01,Guatemala,27.0,25.5,27.5,4
Bananas,2023-03-01,Mexico,21.0,16.0,23.5,5
Bananas,2023-03-02,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-02,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-02,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-02,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-02,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-03,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-03,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-03,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-03,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-03,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-06,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-06,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-06,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-06,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-06,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-07,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-07,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-07,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-07,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-07,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-08,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-08,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-08,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-08,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-08,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-09,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-09,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-09,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-09,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-09,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-10,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-10,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-10,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-10,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-10,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-13,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-13,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-13,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-13,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-13,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-14,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-14,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-14,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-14,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-14,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-15,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-15,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-15,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-15,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-15,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-16,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-16,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-16,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-16,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-16,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-17,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-17,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-17,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-17,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-17,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-20,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-20,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-20,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-20,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-20,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-21,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-21,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-21,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-21,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-21,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-22,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-22,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-22,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-22,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-22,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-23,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-23,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-23,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-23,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-23,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-24,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-24,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-24,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-24,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-24,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-27,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-27,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-27,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-27,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-27,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-28,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-28,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-28,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-28,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-28,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-29,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-29,Costa Rica,22.75,22.5,23.5,4
Bananas,2023-03-29,Ecuador,21.0625,14.5,27.5,8
Bananas,2023-03-29,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-29,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-30,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-30,Costa Rica,22.5,22.5,22.5,4
Bananas,2023-03-30,Ecuador,20.9375,14.5,27.5,8
Bananas,2023-03-30,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-30,Mexico,20.8,16.0,23.5,5
Bananas,2023-03-31,Colombia,22.5,22.5,22.5,3
Bananas,2023-03-31,Costa Rica,22.5,22.5,22.5,4
Bananas,2023-03-31,Ecuador,20.9375,14.5,27.5,8
Bananas,2023-03-31,Guatemala,26.25,22.5,27.5,4
Bananas,2023-03-31,Mexico,20.8,16.0,23.5,5
Bananas,2023-04-03,Colombia,22.5,22.5,22.5,3
Bananas,2023-04-03,Costa Rica,22.5,22.5,22.5,4
Bananas,2023-04-03,Ecuador,20.9375,14.5,27.5,8
Bananas,2023-04-03,Guatemala,26.25,22.5,27.5,4
